LateralDeviation,AngleDeviation
0.34972773054528833, -1.7818695530002768
0.35432983025979264, 0.9211080629390478
0.3589215850751529, -1.76951227926948
0.36328907413425765, -1.7002605696813513
0.3672608602166065, -1.5707222617073666
0.3707135444596974, -0.09548017978051959
0.3735727179434634, -1.425903678708195
0.3758094378296277, 0.7246681208541756
0.37743396615075286, 1.0474086218900067
0.3784874894278391, 0.8591645780755319
0.3790337527267047, -1.9955054852902652
0.3791503078720782, 1.0794614555790625
0.37892116874099474, 1.173509867262106
0.3784307486219128, 0.8903712301328432
0.3777587594518584, 0.20778864134527453
0.3769770155058496, 1.4705750492669647
0.3761472309548965, -1.0301500420411058
0.37532011492818323, -1.6868574650046544
0.37453503698412033, -1.330116362740811
0.3738208450456028, -1.3865515346476365
0.37319655668011015, -1.3801614035407148
0.3723626857307027, -0.057231166308122416
0.3712574209403762, -0.14213896929479186
0.3695360873646255, -0.37864352018372505
0.3670649001596551, -0.45913956121387933
0.363947287715868, -0.4183374048310251
0.3611237337711911, -0.44159158777196694
0.35806241889283597, -0.42160567602101806
0.35383341032994164, -0.5149264089782883
0.3495655039972099, -0.4915746949830766
0.3439205845836313, -0.4419688420847121
0.33788640615372967, -0.48703741857800265
0.3318929801342742, -0.5145041875231622
0.32589758717305384, -0.5334324204601637
0.31989320387211057, -0.5470532455299333
0.31347173941125034, -0.5625430011585217
0.3056354903953924, -0.5386193975653402
0.2964286246516935, -0.5471532059344417
0.28624517348983497, -0.5567920323078115
0.27571893419899973, -0.5659970726664296
0.26528245581092375, -0.5865032926356312
0.254313100300346, -0.598367237801054
0.2432302676887176, -0.6014317417093895
0.23318352714529922, -0.6177994678917098
0.22522159344233517, -0.6283300527192353
0.22064816188265254, -0.6573316791416045
0.22061703346302364, -0.669543907912724
0.22627677635420534, -0.686315624110818
0.23829979504044332, -0.703940249566808
0.2573621392342703, -0.7186657992138321
0.2837830398647499, -0.7352640376786739
0.31749786559569293, -0.7548320323312545
0.35833577044959963, -0.7759032824803755
0.40609582916768094, -0.7981411748038519
0.46068177859951775, -0.8215291674268345
0.521617168390076, -0.821357400673665
0.5879257372849788, -0.8059376629516594
0.6613751834690571, -0.7767550545801976
0.7430301583158713, -0.732657903273291
0.8248723781683375, -0.7014536103079401
0.9076046150202561, -0.6727264950727376
0.9931845920267919, -0.6754580346008954
1.0846050402427556, -0.7004212450405979
1.1830651713221616, -0.7363620315952392
1.2890771172999222, -0.7796167962912242
1.402664766808775, -0.8284744356741999
1.520124953669466, -0.8830684583610511
1.6401605131884953, -0.9449176806146748
1.76099137173198, -1.01871865889939
1.8915131019930103, -1.0819492733293188
2.037683704322578, -1.1325440275979828
2.1974041178302732, -1.1789449704012163
2.3685530485879287, -1.2213995082865527
2.54517329481053, -1.2590811357546152
2.7266295180871194, -1.3008150780332959
2.914872404493468, -1.330584082520595
3.1069636610032974, -1.3694766099004694
3.3039168101961085, -1.4130274921869503
